INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222002863,724,,AUTO THEFT,B2, ,0,2022-01-14 05:43:00,2022,1,Friday,5,,NAZING ST,42.30664080466999,-71.08584976430885,"(42.30664080466999, -71.08584976430885)"
222002862,1831,,SICK ASSIST,D4, ,0,2022-01-14 04:59:00,2022,1,Friday,4,,MASSACHUSETTS AVE,42.338288656408324,-71.07908476334289,"(42.338288656408324, -71.07908476334289)"
222002860,3108,,FIRE REPORT,D4, ,0,2022-01-14 04:36:00,2022,1,Friday,4,,HUNTINGTON AVE,42.347309797634516,-71.0791516658207,"(42.347309797634516, -71.0791516658207)"
222002854,1415,,GRAFFITI,D4,143,0,2022-01-14 03:44:00,2022,1,Friday,3,,BOYLSTON ST,42.34932471285015,-71.0801480124617,"(42.34932471285015, -71.0801480124617)"
222002852,613,,LARCENY SHOPLIFTING,E5, ,0,2022-01-14 03:26:00,2022,1,Friday,3,,CENTRE ST,42.287470351892914,-71.15159839567295,"(42.287470351892914, -71.15159839567295)"
222002858,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-01-14 02:31:00,2022,1,Friday,2,,ELLINGTON ST,42.30154554739627,-71.08118183666956,"(42.30154554739627, -71.08118183666956)"
222002853,3625,,DANGEROUS OR HAZARDOUS CONDITION,A1, ,0,2022-01-14 02:19:00,2022,1,Friday,2,,"MERRIMAC ST & NEW CHARDON ST
BOSTON  MA 02114
UNIT",42.36300902682634,-71.05993603358002,"(42.36300902682634, -71.05993603358002)"
222002845,801,,ASSAULT - SIMPLE,A1, ,0,2022-01-14 02:00:00,2022,1,Friday,2,,NORTH ST,42.3602891799529,-71.05692330187595,"(42.3602891799529, -71.05692330187595)"
222002842,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2022-01-14 01:42:00,2022,1,Friday,1,,QUINCY,0,0,"(0, 0)"
222002841,1831,,SICK ASSIST,D14, ,0,2022-01-14 01:33:00,2022,1,Friday,1,,COMMONWEALTH AVE,42.339709515516056,-71.15175698729112,"(42.339709515516056, -71.15175698729112)"
222002840,1831,,SICK ASSIST,B2, ,0,2022-01-14 01:33:00,2022,1,Friday,1,,HUMBOLDT AVE,42.317880287842385,-71.08629879728724,"(42.317880287842385, -71.08629879728724)"
222002839,2907,,VAL - OPERATING AFTER REV/SUSP.,D14, ,0,2022-01-14 01:22:00,2022,1,Friday,1,,"CAMBRIDGE ST & LINDEN ST
BRIGHTON  MA 02134
UNITED",42.35603000169634,-71.13132702416438,"(42.35603000169634, -71.13132702416438)"
222002838,3114,,INVESTIGATE PROPERTY,E18, ,1,2022-01-14 01:19:00,2022,1,Friday,1,,HOLLINGSWORTH ST,42.26809427012881,-71.09909969547896,"(42.26809427012881, -71.09909969547896)"
222002843,2610,,TRESPASSING,A1, ,0,2022-01-14 01:08:00,2022,1,Friday,1,,BOYLSTON ST,42.35234140419862,-71.06296987361101,"(42.35234140419862, -71.06296987361101)"
222002836,3115,,INVESTIGATE PERSON,A7, ,0,2022-01-14 00:57:00,2022,1,Friday,0,,MONMOUTH ST,42.3795442511683,-71.03877945317566,"(42.3795442511683, -71.03877945317566)"
222002846,3114,,INVESTIGATE PROPERTY,C11, ,0,2022-01-14 00:47:00,2022,1,Friday,0,,"LEROY ST & DITSON ST
DORCHESTER  MA 02122
UNITED S",42.30129197700729,-71.06402697336497,"(42.30129197700729, -71.06402697336497)"
222002834,3006,,SICK/INJURED/MEDICAL - PERSON,D14, ,0,2022-01-14 00:29:00,2022,1,Friday,0,,ADAMSON ST,42.35785937798107,-71.13368352941333,"(42.35785937798107, -71.13368352941333)"
222002856,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-01-14 00:11:00,2022,1,Friday,0,,KEMBLE ST,42.327834927685025,-71.07154483407915,"(42.327834927685025, -71.07154483407915)"
222003811,1001,,FORGERY / COUNTERFEITING,C11,355,0,2022-01-14 00:00:00,2022,1,Friday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222003831,617,,LARCENY THEFT FROM BUILDING,A1, ,0,2022-01-14 00:00:00,2022,1,Friday,0,,SUDBURY ST,0,0,"(0, 0)"
222002977,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,276,0,2022-01-14 00:00:00,2022,1,Friday,0,,DEWITT DR,42.33407685078876,-71.08356424251576,"(42.33407685078876, -71.08356424251576)"
222002915,3207,,PROPERTY - FOUND,E13,608,0,2022-01-14 00:00:00,2022,1,Friday,0,,S HUNTINGTON AVE,42.32955245456923,-71.11112428768338,"(42.32955245456923, -71.11112428768338)"
222002912,3114,,INVESTIGATE PROPERTY,E18,496,0,2022-01-14 00:00:00,2022,1,Friday,0,,HYDE PARK AVE,42.26922388179353,-71.12085347315856,"(42.26922388179353, -71.12085347315856)"
222002872,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-01-14 00:00:00,2022,1,Friday,0,,BINNEY ST,42.33861367946717,-71.10576361325924,"(42.33861367946717, -71.10576361325924)"
222003219,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3, ,0,2022-01-14 00:00:00,2022,1,Friday,0,,STANDARD ST,42.27236487008201,-71.07852315248246,"(42.27236487008201, -71.07852315248246)"
220019062,1831,,SICK ASSIST,B3,427,0,2022-01-14 00:00:00,2022,1,Friday,0,,FESSENDEN ST,42.278559838055365,-71.09199697424748,"(42.278559838055365, -71.09199697424748)"
222002837,3115,,INVESTIGATE PERSON,C11,334,0,2022-01-13 23:33:00,2022,1,Thursday,23,,RONAN ST,42.311065446297825,-71.06693233394812,"(42.311065446297825, -71.06693233394812)"
222002850,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,2022-01-13 23:24:00,2022,1,Thursday,23,,HUNTINGTON AVE,42.347309797634516,-71.0791516658207,"(42.347309797634516, -71.0791516658207)"
222002824,801,,ASSAULT - SIMPLE,B3, ,0,2022-01-13 23:12:00,2022,1,Thursday,23,,DELHI ST,42.276070345501985,-71.08963639628644,"(42.276070345501985, -71.08963639628644)"
222002827,1831,,SICK ASSIST,D14, ,0,2022-01-13 23:05:00,2022,1,Thursday,23,,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626,"(42.34900739248947, -71.13860107573626)"
222002865,3007,,SUDDEN DEATH,E18, ,0,2022-01-13 23:00:00,2022,1,Thursday,23,,TRUMAN PKWY,42.25044024142861,-71.1218475908317,"(42.25044024142861, -71.1218475908317)"
222002825,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,2022-01-13 22:53:00,2022,1,Thursday,22,,WARREN AVE,42.344539112231274,-71.07358770006816,"(42.344539112231274, -71.07358770006816)"
222002819,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-13 22:42:00,2022,1,Thursday,22,,HARRISON AVE,42.3449342783627,-71.06366373548889,"(42.3449342783627, -71.06366373548889)"
222002818,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2022-01-13 22:36:00,2022,1,Thursday,22,,MARLBOROUGH ST,42.35433642633503,-71.07323766559495,"(42.35433642633503, -71.07323766559495)"
222002826,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-13 22:34:00,2022,1,Thursday,22,,AKRON ST,42.32579408123605,-71.08563758118875,"(42.32579408123605, -71.08563758118875)"
222002821,1831,,SICK ASSIST,C11, ,0,2022-01-13 22:14:00,2022,1,Thursday,22,,NORTON ST,42.30626520705709,-71.06864555635512,"(42.30626520705709, -71.06864555635512)"
222002814,616,,LARCENY THEFT OF BICYCLE,B3, ,0,2022-01-13 22:12:00,2022,1,Thursday,22,,POWELLTON RD,42.30450829474746,-71.08075871058149,"(42.30450829474746, -71.08075871058149)"
222002828,2647,,THREATS TO DO BODILY HARM,C6, ,0,2022-01-13 22:00:00,2022,1,Thursday,22,,MASSACHUSETTS AVE,42.33152148278479,-71.0708530659426,"(42.33152148278479, -71.0708530659426)"
222002816,301,,ROBBERY,A15, ,0,2022-01-13 21:51:00,2022,1,Thursday,21,,MAIN ST,42.375153371259664,-71.06409893024927,"(42.375153371259664, -71.06409893024927)"
222002815,1402,,VANDALISM,E18, ,0,2022-01-13 21:51:00,2022,1,Thursday,21,,HUNTINGTON AVE,42.26649190859396,-71.11658735244717,"(42.26649190859396, -71.11658735244717)"
222002823,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-13 21:31:00,2022,1,Thursday,21,,WASHINGTON ST,42.35272947428534,-71.06256290848422,"(42.35272947428534, -71.06256290848422)"
222002807,1402,,VANDALISM,B2, ,0,2022-01-13 21:30:00,2022,1,Thursday,21,,HUNTINGTON AVE,42.33332887521637,-71.10659533965244,"(42.33332887521637, -71.10659533965244)"
222002812,801,,ASSAULT - SIMPLE,A1,75,0,2022-01-13 21:15:00,2022,1,Thursday,21,,CAUSEWAY ST,42.364975500233,-71.06204400040731,"(42.364975500233, -71.06204400040731)"
222002932,3115,,INVESTIGATE PERSON,A1,61,0,2022-01-13 21:12:00,2022,1,Thursday,21,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222002813,1831,,SICK ASSIST,D14,778,0,2022-01-13 21:09:00,2022,1,Thursday,21,,SPARHAWK ST,42.351212245479246,-71.1506099323595,"(42.351212245479246, -71.1506099323595)"
222002805,1831,,SICK ASSIST,C11,402,0,2022-01-13 21:04:00,2022,1,Thursday,21,,BAILEY ST,42.28466568094173,-71.06602187804724,"(42.28466568094173, -71.06602187804724)"
222003204,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11, ,0,2022-01-13 21:00:00,2022,1,Thursday,21,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002802,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15, ,0,2022-01-13 20:58:00,2022,1,Thursday,20,,TIBBETT'S TOWN WAY,42.377826713393326,-71.06950079941015,"(42.377826713393326, -71.06950079941015)"
222002984,1402,,VANDALISM,C11,355,0,2022-01-13 20:50:00,2022,1,Thursday,20,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002801,3115,,INVESTIGATE PERSON,D14, ,0,2022-01-13 20:46:00,2022,1,Thursday,20,,COMMONWEALTH AVE,42.3390646988359,-71.15642795351378,"(42.3390646988359, -71.15642795351378)"
222002803,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-13 20:39:00,2022,1,Thursday,20,,INDIA ST,42.35900004607256,-71.05396391685208,"(42.35900004607256, -71.05396391685208)"
222002792,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3,444,0,2022-01-13 20:32:00,2022,1,Thursday,20,,BLUE HILL AVE,42.29576380381549,-71.08756001916733,"(42.29576380381549, -71.08756001916733)"
220017828,3006,,SICK/INJURED/MEDICAL - PERSON,D4,284,0,2022-01-13 20:31:00,2022,1,Thursday,20,,MASSACHUSETTS AVE,42.34107004803603,-71.082552871798,"(42.34107004803603, -71.082552871798)"
222002800,3110,,SERVICE TO OTHER AGENCY,D4, ,0,2022-01-13 20:22:00,2022,1,Thursday,20,,BOYLSTON ST,42.3460161312846,-71.09381210277057,"(42.3460161312846, -71.09381210277057)"
222020393,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,D14,778,0,2022-01-13 20:00:00,2022,1,Thursday,20,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222002981,301,,ROBBERY,E18,498,0,2022-01-13 20:00:00,2022,1,Thursday,20,,CLARE AVE,42.27162485830402,-71.11915512103184,"(42.27162485830402, -71.11915512103184)"
222002791,3110,,SERVICE TO OTHER AGENCY,D14,801,0,2022-01-13 20:00:00,2022,1,Thursday,20,,FARRINGTON AVE,42.3544593889186,-71.13091268127926,"(42.3544593889186, -71.13091268127926)"
222002786,423,,ASSAULT - AGGRAVATED,B3, ,0,2022-01-13 19:39:00,2022,1,Thursday,19,,REGIS ROAD,0,0,"(0, 0)"
222002780,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,102,0,2022-01-13 19:37:00,2022,1,Thursday,19,,TREMONT ST,42.356921104103904,-71.06152940460662,"(42.356921104103904, -71.06152940460662)"
222002782,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,186,0,2022-01-13 19:33:00,2022,1,Thursday,19,,ALLSTATE RD,42.32696647136389,-71.06198606584843,"(42.32696647136389, -71.06198606584843)"
222002806,724,,AUTO THEFT,A1,77,0,2022-01-13 19:30:00,2022,1,Thursday,19,,SUDBURY ST,0,0,"(0, 0)"
222002777,3410,,TOWED MOTOR VEHICLE,B2,184,0,2022-01-13 19:20:00,2022,1,Thursday,19,,GROOM ST,42.32019752446048,-71.06641760583173,"(42.32019752446048, -71.06641760583173)"
222002785,2907,,VAL - OPERATING AFTER REV/SUSP.,A7,26,0,2022-01-13 19:20:00,2022,1,Thursday,19,,FALCON STREET,0,0,"(0, 0)"
222002779,3301,,VERBAL DISPUTE,B3,466,0,2022-01-13 19:00:00,2022,1,Thursday,19,,GREENDALE RD,42.28553375134737,-71.09422962173973,"(42.28553375134737, -71.09422962173973)"
222002765,1402,,VANDALISM,B3,430,1,2022-01-13 18:41:00,2022,1,Thursday,18,,LIVINGSTONE ST,42.28523643350522,-71.09047894448908,"(42.28523643350522, -71.09047894448908)"
222002773,1831,,SICK ASSIST,B2,288,0,2022-01-13 18:39:00,2022,1,Thursday,18,,SHAWMUT AVE,42.33072219630709,-71.08510482791851,"(42.33072219630709, -71.08510482791851)"
222002761,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-01-13 18:30:00,2022,1,Thursday,18,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002770,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,293,0,2022-01-13 18:24:00,2022,1,Thursday,18,,WASHINGTON ST,42.32555181769143,-71.08797385762813,"(42.32555181769143, -71.08797385762813)"
222002760,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,357,0,2022-01-13 18:20:00,2022,1,Thursday,18,,WASHINGTON ST,42.296907200573216,-71.07233557818553,"(42.296907200573216, -71.07233557818553)"
222002764,1831,,SICK ASSIST,D14,809,0,2022-01-13 18:19:00,2022,1,Thursday,18,,ADAMSON ST,42.35785937798107,-71.13368352941333,"(42.35785937798107, -71.13368352941333)"
222002767,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A1,65,0,2022-01-13 18:15:00,2022,1,Thursday,18,,CAMBRIDGE ST,42.36122324358718,-71.0659323470323,"(42.36122324358718, -71.0659323470323)"
222002735,3114,,INVESTIGATE PROPERTY,E5,736,0,2022-01-13 18:00:00,2022,1,Thursday,18,,COREY ST,42.28757610024439,-71.15632249831427,"(42.28757610024439, -71.15632249831427)"
222002758,613,,LARCENY SHOPLIFTING,D4,143,0,2022-01-13 17:57:00,2022,1,Thursday,17,,BOYLSTON ST,42.348623815554966,-71.08277637086411,"(42.348623815554966, -71.08277637086411)"
222002751,3502,,MISSING PERSON - LOCATED,E18,493,0,2022-01-13 17:39:00,2022,1,Thursday,17,,LEXINGTON AVE,42.26255067208211,-71.1158220491196,"(42.26255067208211, -71.1158220491196)"
222002753,3001,,DEATH INVESTIGATION,A7,6,0,2022-01-13 17:39:00,2022,1,Thursday,17,,BAYSWATER ST,42.384756613918086,-71.00489957033257,"(42.384756613918086, -71.00489957033257)"
222002744,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-01-13 17:31:00,2022,1,Thursday,17,,"COLUMBUS AVE & CEDAR ST
BOSTON  MA 02120
UNITED ST",42.32816000435761,-71.09699998886003,"(42.32816000435761, -71.09699998886003)"
222002738,3410,,TOWED MOTOR VEHICLE,D14,808,0,2022-01-13 17:30:00,2022,1,Thursday,17,,LITCHFIELD ST,42.358458583205916,-71.14155210496898,"(42.358458583205916, -71.14155210496898)"
222002750,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,111,0,2022-01-13 17:30:00,2022,1,Thursday,17,,TEMPLE PL,42.35521428732261,-71.06206350909659,"(42.35521428732261, -71.06206350909659)"
222002729,3007,,SUDDEN DEATH,E5,691,0,2022-01-13 17:27:00,2022,1,Thursday,17,,PIERPONT ROAD,0,0,"(0, 0)"
222002719,724,,AUTO THEFT,B3,441,0,2022-01-13 17:22:00,2022,1,Thursday,17,,HARVARD ST,42.296204245875046,-71.0828376707143,"(42.296204245875046, -71.0828376707143)"
222002728,1831,,SICK ASSIST,A1,98,0,2022-01-13 17:12:00,2022,1,Thursday,17,,WASHINGTON ST,42.35724324185108,-71.058496716531,"(42.35724324185108, -71.058496716531)"
222002740,1402,,VANDALISM,B3,449,0,2022-01-13 17:10:00,2022,1,Thursday,17,,ASPINWALL RD,42.291255860122845,-71.07475091946907,"(42.291255860122845, -71.07475091946907)"
222002727,3114,,INVESTIGATE PROPERTY,C11,362,0,2022-01-13 17:08:00,2022,1,Thursday,17,,WASHINGTON ST,42.293075373561635,-71.07183784759528,"(42.293075373561635, -71.07183784759528)"
222002726,3301,,VERBAL DISPUTE,E18,540,0,2022-01-13 17:06:00,2022,1,Thursday,17,,ELLIS ST,42.24950363669442,-71.13165831384025,"(42.24950363669442, -71.13165831384025)"
222002781,3201,,PROPERTY - LOST/ MISSING,B2,184,0,2022-01-13 17:00:00,2022,1,Thursday,17,,HUMPHREYS PL,42.31922045072317,-71.06783905946105,"(42.31922045072317, -71.06783905946105)"
222002733,3115,,INVESTIGATE PERSON,A1,78,0,2022-01-13 16:54:00,2022,1,Thursday,16,,BLACKSTONE STREET,0,0,"(0, 0)"
222002717,1831,,SICK ASSIST,A7,17,0,2022-01-13 16:45:00,2022,1,Thursday,16,,BENNINGTON ST,42.379007585138396,-71.0279068898328,"(42.379007585138396, -71.0279068898328)"
222002712,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6,223,0,2022-01-13 16:44:00,2022,1,Thursday,16,,E BROADWAY,42.33571838298385,-71.03025591966643,"(42.33571838298385, -71.03025591966643)"
222002732,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,357,0,2022-01-13 16:43:00,2022,1,Thursday,16,,DAKOTA ST,42.29938509169376,-71.06978865226948,"(42.29938509169376, -71.06978865226948)"
222002713,1831,,SICK ASSIST,C11, ,0,2022-01-13 16:33:00,2022,1,Thursday,16,,"DORCHESTER AVE & SUDAN ST
BOSTON  MA 02125
UNITED ",42.3168900043106,-71.05670000475835,"(42.3168900043106, -71.05670000475835)"
222002716,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,26,0,2022-01-13 16:28:00,2022,1,Thursday,16,,BORDER ST,42.37250518226723,-71.04157888700409,"(42.37250518226723, -71.04157888700409)"
222002715,3301,,VERBAL DISPUTE,B2,316,0,2022-01-13 16:28:00,2022,1,Thursday,16,,CRAWFORD ST,42.31359795493139,-71.09039945625992,"(42.31359795493139, -71.09039945625992)"
222002721,3114,,INVESTIGATE PROPERTY,B2,330,0,2022-01-13 16:21:00,2022,1,Thursday,16,,SUPPLE RD,42.305654151588634,-71.08186812286667,"(42.305654151588634, -71.08186812286667)"
222002711,1831,,SICK ASSIST,E13,639,0,2022-01-13 16:20:00,2022,1,Thursday,16,,ROBINWOOD AVE,42.316240188860284,-71.1126701066929,"(42.316240188860284, -71.1126701066929)"
222002731,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-13 16:17:00,2022,1,Thursday,16,,"TOPLIFF ST & HOMES AVE
BOSTON  MA 02122
UNITED STA",42.30307001412554,-71.06816002097085,"(42.30307001412554, -71.06816002097085)"
222002742,3115,,INVESTIGATE PERSON,C6, ,0,2022-01-13 16:15:00,2022,1,Thursday,16,,WEST BROADWAY,0,0,"(0, 0)"
222002707,801,,ASSAULT - SIMPLE,D4,171,0,2022-01-13 16:10:00,2022,1,Thursday,16,,HARRISON AVE,42.335559540812085,-71.07436363774369,"(42.335559540812085, -71.07436363774369)"
222002743,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,367,0,2022-01-13 16:05:00,2022,1,Thursday,16,,WESTGLOW STREET,0,0,"(0, 0)"
222002698,3114,,INVESTIGATE PROPERTY,A1,61,0,2022-01-13 16:00:00,2022,1,Thursday,16,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222002778,3018,,SICK/INJURED/MEDICAL - POLICE,C11,257,0,2022-01-13 16:00:00,2022,1,Thursday,16,,HANCOCK ST,42.31043399746241,-71.06134009762133,"(42.31043399746241, -71.06134009762133)"
222003049,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2022-01-13 15:50:00,2022,1,Thursday,15,,BOYLSTON ST,42.3441262779061,-71.0994277699999,"(42.3441262779061, -71.0994277699999)"
222002701,3301,,VERBAL DISPUTE,B3,455,0,2022-01-13 15:42:00,2022,1,Thursday,15,,VASSAR ST,42.300407795924116,-71.0764797427253,"(42.300407795924116, -71.0764797427253)"
222002689,2647,,THREATS TO DO BODILY HARM,B2,267,0,2022-01-13 15:30:00,2022,1,Thursday,15,,FOREST STREET,0,0,"(0, 0)"
222002965,423,,ASSAULT - AGGRAVATED,C6,200,0,2022-01-13 15:30:00,2022,1,Thursday,15,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222002709,3115,,INVESTIGATE PERSON,E5,720,0,2022-01-13 15:21:00,2022,1,Thursday,15,,ELGIN ST,42.280613877087276,-71.16027077285725,"(42.280613877087276, -71.16027077285725)"
222002697,1831,,SICK ASSIST,A7,11,0,2022-01-13 15:19:00,2022,1,Thursday,15,,WILLIAM F MCCLELLAN HIGHWAY,0,0,"(0, 0)"
222002945,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13, ,0,2022-01-13 15:00:00,2022,1,Thursday,15,,WENHAM ST,42.297155848599196,-71.11419345091828,"(42.297155848599196, -71.11419345091828)"
222002730,2604,,EXTORTION OR BLACKMAIL,D4,170,0,2022-01-13 15:00:00,2022,1,Thursday,15,,WASHINGTON ST,42.33767952467607,-71.07529118635851,"(42.33767952467607, -71.07529118635851)"
222002908,724,,AUTO THEFT,C11,355,0,2022-01-13 15:00:00,2022,1,Thursday,15,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002703,613,,LARCENY SHOPLIFTING,A1,112,0,2022-01-13 15:00:00,2022,1,Thursday,15,,WASHINGTON ST,42.355123390368036,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
222002700,619,,LARCENY ALL OTHERS,D4,137,0,2022-01-13 14:58:00,2022,1,Thursday,14,,FAIRFIELD ST,42.35028669427635,-71.08248215765734,"(42.35028669427635, -71.08248215765734)"
222002682,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,117,0,2022-01-13 14:45:00,2022,1,Thursday,14,,BOYLSTON ST,42.35234140419862,-71.06296987361101,"(42.35234140419862, -71.06296987361101)"
222002708,613,,LARCENY SHOPLIFTING,D4,142,0,2022-01-13 14:40:00,2022,1,Thursday,14,,NEWBURY ST,42.34840576247316,-71.08688338740227,"(42.34840576247316, -71.08688338740227)"
222002684,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,117,0,2022-01-13 14:38:00,2022,1,Thursday,14,,WASHINGTON ST,42.35213475854105,-71.06266756903644,"(42.35213475854105, -71.06266756903644)"
222003186,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2,288,0,2022-01-13 14:30:00,2022,1,Thursday,14,,WASHINGTON ST,42.329748204791635,-71.08454011649543,"(42.329748204791635, -71.08454011649543)"
222002676,3007,,SUDDEN DEATH,B2,292,0,2022-01-13 14:21:00,2022,1,Thursday,14,,BARTLETT ST,42.32809836324996,-71.08823477034535,"(42.32809836324996, -71.08823477034535)"
222002678,2905,,VAL - VIOLATION OF AUTO LAW,A15,48,0,2022-01-13 14:15:00,2022,1,Thursday,14,,ALFORD ST,42.39049130579862,-71.07040346679257,"(42.39049130579862, -71.07040346679257)"
222002675,1831,,SICK ASSIST,A1,66,0,2022-01-13 14:07:00,2022,1,Thursday,14,,"CHARLES ST & REVERE ST
BOSTON  MA 02114
UNITED STA",42.35946696026851,-71.07076000719412,"(42.35946696026851, -71.07076000719412)"
222002672,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,E18,535,0,2022-01-13 14:06:00,2022,1,Thursday,14,,WHARTON CT,42.25114036596927,-71.1422992249418,"(42.25114036596927, -71.1422992249418)"
222012873,1001,,FORGERY / COUNTERFEITING,C6, ,0,2022-01-13 14:05:00,2022,1,Thursday,14,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222002665,423,,ASSAULT - AGGRAVATED,A7,27,0,2022-01-13 13:58:00,2022,1,Thursday,13,,MAVERICK SQ,42.3691708099685,-71.03970661706498,"(42.3691708099685, -71.03970661706498)"
222002662,3805,,M/V ACCIDENT - POLICE VEHICLE,C11,355,0,2022-01-13 13:44:00,2022,1,Thursday,13,,PARK ST,42.29920157769948,-71.058536006712,"(42.29920157769948, -71.058536006712)"
222004329,3501,,MISSING PERSON,C6, ,0,2022-01-13 13:42:00,2022,1,Thursday,13,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222002652,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C11,355,0,2022-01-13 13:40:00,2022,1,Thursday,13,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002681,613,,LARCENY SHOPLIFTING,C6,186,0,2022-01-13 13:39:00,2022,1,Thursday,13,,DISTRICT AVE,0,0,"(0, 0)"
222002653,3115,,INVESTIGATE PERSON,E5,728,0,2022-01-13 13:33:00,2022,1,Thursday,13,,RIVERMOOR ST,42.2781007828211,-71.17867377735229,"(42.2781007828211, -71.17867377735229)"
